wavelength,value
196.85006713867188,-97.74430084228516
196.99642944335938,37.622314453125
197.14279174804688,-130.2027587890625
197.2891387939453,184.4232177734375
197.43548583984375,-32.82733154296875
197.58181762695312,-62.33502197265625
197.72813415527344,-170.40704345703125
197.87445068359375,21.39312744140625
198.020751953125,-170.03814697265625
198.16705322265625,199.91474151611328
198.31333923339844,-201.759033203125
198.45960998535156,187.74281883239746
198.6058807373047,-265.938232421875
198.75213623046875,0.737701416015625
198.8983917236328,-147.53857421875
199.0446319580078,7.74578857421875
199.19085693359375,-42.048492431640625
199.3370819091797,28.401153564453125
199.48329162597656,-94.05584716796875
199.62950134277344,-35.0404052734375
199.77569580078125,-160.8170166015625
199.921875,-39.466552734375
200.06805419921875,-130.57159423828125
200.21421813964844,68.23658752441406
200.36038208007812,-53.1138916015625
200.50653076171875,-100.695068359375
200.6526641845703,-29.876564025878906
200.79879760742188,118.03085327148438
200.94493103027344,-72.29388427734375
201.09103393554688,-23.237335205078125
201.2371368408203,-26.55694580078125
201.38323974609375,17.704635620117188
201.52932739257812,-7.745758056640625
201.67539978027344,-47.9500732421875
201.8214569091797,-118.39968872070312
201.96751403808594,-133.15353393554688
202.1135711669922,28.401168823242188
202.25961303710938,1.4753875732421875
202.4056396484375,-33.1961669921875
202.55166625976562,74.87581443786621
202.6976776123047,-241.2255859375
202.8436737060547,-88.8919677734375
202.9896697998047,-82.2528076171875
203.13565063476562,-92.94927978515625
203.28163146972656,-79.30194091796875
203.42759704589844,59.38427734375
203.57354736328125,-142.005859375
203.71949768066406,467.224365234375
203.8654327392578,221.307861328125
204.01136779785156,-22.13079833984375
204.15728759765625,-44.63043212890625
204.30320739746094,-5.163848876953125
204.4490966796875,-201.39013671875
204.59500122070312,122.45697021484375
204.74087524414062,123.93238735198975
204.88674926757812,96.63775634765625
205.03262329101562,-124.30126953125
205.178466796875,-47.95001220703125
205.32431030273438,4.7949981689453125
205.47015380859375,-40.94195556640625
205.61598205566406,-133.153564453125
205.7617950439453,58.27772903442383
205.90760803222656,17.704620361328125
206.05340576171875,-62.33502197265625
206.19920349121094,-29.5076904296875
206.34498596191406,26.55694580078125
206.49075317382812,-155.6531982421875
206.6365203857422,-112.86700439453125
206.7822723388672,-152.3336181640625
206.92800903320312,5.163848876953125
207.07374572753906,-146.4320068359375
207.21946716308594,7.745758056640625
207.3651885986328,-189.5870361328125
207.51089477539062,4.4261474609375
207.65660095214844,-45.7369384765625
207.80227661132812,-136.10430908203125
207.94796752929688,41.310821533203125
208.0936279296875,446.424072265625
208.23928833007812,-122.088134765625
208.38494873046875,-27.294647216796875
208.53057861328125,-166.349609375
208.6762237548828,-56.80230712890625
208.82183837890625,-125.0389404296875
208.9674530029297,-49.05657958984375
209.11305236816406,190.69358253479004
209.25865173339844,144.5877685546875
209.40423583984375,-70.8184814453125
209.54981994628906,-74.50696563720703
209.6953887939453,-18.073474884033203
209.8409423828125,-11.065399169921875
209.98648071289062,-126.51431274414062
210.13201904296875,-86.31005859375
210.27755737304688,-203.234375
210.42308044433594,65.65464782714844
210.56858825683594,-118.03082275390625
210.71408081054688,1.84423828125
210.8595733642578,-162.6612548828125
211.00506591796875,24.712709426879883
211.15052795410156,-4.4261627197265625
211.29598999023438,-100.3262939453125
211.4414520263672,-280.3232421875
211.58689880371094,95.1623764038086
211.73233032226562,237.90594482421875
211.8777618408203,55.69580078125
212.02317810058594,12.90960693359375
212.1685791015625,13.278472900390625
212.31398010253906,-201.759033203125
212.45936584472656,144.9566650390625
212.604736328125,-66.0234375
212.75010681152344,-100.695068359375
212.89547729492188,40.94194030761719
213.0408172607422,-56.802337646484375
213.1861572265625,-64.548095703125
213.3314971923828,42.4173583984375
213.47682189941406,-131.6781005859375
213.62213134765625,-98.48193359375
213.76742553710938,-163.030029296875
213.9127197265625,20.6553955078125
214.05801391601562,-99.2197265625
214.20327758789062,-102.17047119140625
214.34854125976562,37.25347900390625
214.49380493164062,-201.759033203125
214.63905334472656,-229.0535888671875
214.78428649902344,-147.53851318359375
214.92950439453125,-153.07125854492188
215.07472229003906,94.05584716796875
215.21994018554688,260.7744140625
215.36512756347656,-66.76119995117188
215.51031494140625,-80.40850830078125
215.65550231933594,168.1939697265625
215.80067443847656,-4.79498291015625
215.94583129882812,29.50775146484375
216.0909881591797,-74.5069580078125
216.2361297607422,285.1182861328125
216.38125610351562,-161.55471801757812
216.52638244628906,16.96697998046875
216.67149353027344,-111.02276420593262
216.81658935546875,-87.04776000976562
216.96168518066406,75.613525390625
217.1067657470703,262.249755859375
217.25184631347656,-156.390869140625
217.39691162109375,-62.423919677734375
217.54196166992188,-19.548828125
217.68701171875,-86.31005859375
217.83204650878906,-70.8184814453125
217.97706604003906,17.33575439453125
218.12208557128906,96.63775634765625
218.26708984375,27.294631958007812
218.41209411621094,-172.251220703125
218.5570831298828,-127.620849609375
218.70205688476562,-11.43426513671875
218.84701538085938,-15.122711181640625
218.99197387695312,-121.71929931640625
219.13693237304688,140.1616325378418
219.28187561035156,-131.309326171875
219.4268035888672,-38.3599853515625
219.57171630859375,-131.309326171875
219.7166290283203,210.242431640625
219.8615264892578,-18.44232177734375
220.0064239501953,101.06391143798828
220.15130615234375,-92.5804443359375
220.29617309570312,107.70314025878906
220.4410400390625,-30.98309326171875
220.5858917236328,74.50697326660156
220.73072814941406,28.03228759765625
220.8755645751953,-59.75311279296875
221.0203857421875,-136.842041015625
221.1652069091797,323.109375
221.3100128173828,-87.0477294921875
221.45480346679688,-121.71929931640625
221.59959411621094,-140.8992919921875
221.74436950683594,281.7987060546875
221.88912963867188,12.90960693359375
222.0338897705078,-39.09771728515625
222.1786346435547,-115.08010864257812
222.3233642578125,-84.4658203125
222.4680938720703,-177.4150390625
222.61280822753906,168.93164443969727
222.7575225830078,42.786163330078125
222.9022216796875,33.933837890625
223.04690551757812,-118.7685546875
223.1915740966797,10.32769775390625
223.33624267578125,-97.006591796875
223.4809112548828,59.75311279296875
223.62554931640625,-157.86627197265625
223.7701873779297,-97.74432373046875
223.91482543945312,-197.70166015625
224.0594482421875,-84.83465576171875
224.2040557861328,177.41506958007812
224.34864807128906,139.4239501953125
224.4932403564453,-19.18001365661621
224.6378173828125,-73.40042114257812
224.7823944091797,-111.3916015625
224.9269561767578,-60.490814208984375
