wavelength,value
196.85006713867188,-44.26156234741211
196.99642944335938,-210.9801025390625
197.14279174804688,-102.908203125
197.2891387939453,188.1878662109375
197.43548583984375,-28.77001953125
197.58181762695312,-219.0947265625
197.72813415527344,-279.954345703125
197.87445068359375,-331.9617919921875
198.020751953125,-244.54510498046875
198.16705322265625,127.620849609375
198.31333923339844,-334.5435791015625
198.45960998535156,-117.29315948486328
198.6058807373047,-385.07568359375
198.75213623046875,-126.14546966552734
198.8983917236328,-149.3828125
199.0446319580078,-277.74127197265625
199.19085693359375,-33.933868408203125
199.3370819091797,-14.68243408203125
199.48329162597656,-195.1197509765625
199.62950134277344,-73.769287109375
199.77569580078125,-57.171142578125
199.921875,-161.92352294921875
200.06805419921875,-159.71044921875
200.21421813964844,-40.204254150390625
200.36038208007812,-35.0404052734375
200.50653076171875,-266.6759033203125
200.6526641845703,-18.44232177734375
200.79879760742188,5.118988037109375
200.94493103027344,-368.84637451171875
201.09103393554688,-115.08010864257812
201.2371368408203,175.93972778320312
201.38323974609375,-13.647323608398438
201.52932739257812,-90.36737060546875
201.67539978027344,-200.2835693359375
201.8214569091797,28.77001953125
201.96751403808594,-117.6619873046875
202.1135711669922,47.770660400390625
202.25961303710938,-18.073455810546875
202.4056396484375,172.83596801757812
202.55166625976562,33.56502151489258
202.6976776123047,-258.93017578125
202.8436737060547,-193.2755126953125
202.9896697998047,-191.4312744140625
203.13565063476562,-36.884613037109375
203.28163146972656,-38.7288818359375
203.42759704589844,108.44085693359375
203.57354736328125,-62.703857421875
203.71949768066406,417.28857421875
203.8654327392578,434.10595703125
204.01136779785156,5.16387939453125
204.15728759765625,-0.368865966796875
204.30320739746094,-138.686279296875
204.4490966796875,-294.3394775390625
204.59500122070312,206.9969482421875
204.74087524414062,-92.5804443359375
204.88674926757812,263.1142578125
205.03262329101562,7.74578857421875
205.178466796875,27.98895263671875
205.32431030273438,2.9507710933685303
205.47015380859375,-66.02349853515625
205.61598205566406,-105.85894775390625
205.7617950439453,-6.6392364501953125
205.90760803222656,127.25201416015625
206.05340576171875,-85.57232666015625
206.19920349121094,-65.6546630859375
206.34498596191406,90.73621368408203
206.49075317382812,-197.332763671875
206.6365203857422,-226.10287475585938
206.7822723388672,-201.39013671875
206.92800903320312,-123.56355285644531
207.07374572753906,-150.12054443359375
207.21946716308594,-71.55621337890625
207.3651885986328,-160.4481201171875
207.51089477539062,-47.5811767578125
207.65660095214844,-26.55694580078125
207.80227661132812,-396.87872314453125
207.94796752929688,-105.12124633789062
208.0936279296875,322.02587890625
208.23928833007812,-139.42388916015625
208.38494873046875,-58.64654541015625
208.53057861328125,-168.1939697265625
208.6762237548828,-193.2755126953125
208.82183837890625,-175.2021484375
208.9674530029297,-129.09619140625
209.11305236816406,13.43609619140625
209.25865173339844,175.69207763671875
209.40423583984375,-81.146240234375
209.54981994628906,-66.02351379394531
209.6953887939453,13.647315979003906
209.8409423828125,-91.10506057739258
209.98648071289062,125.40779113769531
210.13201904296875,-101.06390380859375
210.27755737304688,-214.6685791015625
210.42308044433594,-45.7369384765625
210.56858825683594,-37.622314453125
210.71408081054688,-115.080078125
210.8595733642578,-172.6201171875
211.00506591796875,-69.71196746826172
211.15052795410156,98.85083770751953
211.29598999023438,-171.1446533203125
211.4414520263672,-169.6693115234375
211.58689880371094,-48.687721252441406
211.73233032226562,49.92547607421875
211.8777618408203,-214.6685791015625
212.02317810058594,-44.2615966796875
212.1685791015625,-44.26158142089844
212.31398010253906,-154.91552734375
212.45936584472656,157.0947265625
212.604736328125,-222.0455322265625
212.75010681152344,-72.66275024414062
212.89547729492188,128.35853576660156
213.0408172607422,-94.05581665039062
213.1861572265625,82.99044799804688
213.3314971923828,-199.5458984375
213.47682189941406,-146.4320068359375
213.62213134765625,-346.7156982421875
213.76742553710938,-170.406982421875
213.9127197265625,96.63775634765625
214.05801391601562,-194.7508544921875
214.20327758789062,-256.3482666015625
214.34854125976562,157.8662567138672
214.49380493164062,-259.6678466796875
214.63905334472656,-114.7113037109375
214.78428649902344,-88.52313232421875
214.92950439453125,-135.73544311523438
215.07472229003906,81.14617919921875
215.21994018554688,445.9287109375
215.36512756347656,-150.4893798828125
215.51031494140625,-236.79937744140625
215.65550231933594,54.7637939453125
215.80067443847656,350.7281494140625
215.94583129882812,115.52911376953125
216.0909881591797,79.67080688476562
216.2361297607422,229.134765625
216.38125610351562,-10.32769775390625
216.52638244628906,-7.7457275390625
216.67149353027344,-16.229232788085938
216.81658935546875,-2.581939697265625
216.96168518066406,177.9334716796875
217.1067657470703,221.86236572265625
217.25184631347656,-367.37109375
217.39691162109375,-147.16973876953125
217.54196166992188,-183.685546875
217.68701171875,138.9766845703125
217.83204650878906,-112.12939453125
217.97706604003906,-175.57086181640625
218.12208557128906,-69.3431396484375
218.26708984375,-36.51579284667969
218.41209411621094,-222.0455322265625
218.5570831298828,-374.7479248046875
218.70205688476562,-143.85009765625
218.84701538085938,-131.30926513671875
218.99197387695312,-100.326171875
219.13693237304688,48.318878173828125
219.28187561035156,-120.9815673828125
219.4268035888672,-82.99041748046875
219.57171630859375,-322.7406005859375
219.7166290283203,377.5164794921875
219.8615264892578,-50.53192138671875
220.0064239501953,-64.54811096191406
220.15130615234375,-73.0316162109375
220.29617309570312,-97.53305053710938
220.4410400390625,177.41510009765625
220.5858917236328,-143.85009765625
220.73072814941406,140.53076171875
220.8755645751953,-303.92938232421875
221.0203857421875,-27.66351318359375
221.1652069091797,147.01220703125
221.3100128173828,-81.8839111328125
221.45480346679688,-243.06976318359375
221.59959411621094,-128.3585205078125
221.74436950683594,618.328369140625
221.88912963867188,-69.71197509765625
222.0338897705078,-179.99700927734375
222.1786346435547,-220.57015991210938
222.3233642578125,-284.380615234375
222.4680938720703,-220.5701904296875
222.61280822753906,-82.25282001495361
222.7575225830078,37.622314453125
222.9022216796875,-333.068359375
223.04690551757812,-99.5885009765625
223.1915740966797,-280.3232421875
223.33624267578125,-43.8927001953125
223.4809112548828,-25.081558227539062
223.62554931640625,-188.84930419921875
223.7701873779297,-153.4400634765625
223.91482543945312,-84.09698486328125
224.0594482421875,-114.71124267578125
224.2040557861328,151.8232421875
224.34864807128906,103.88916015625
224.4932403564453,69.34312057495117
224.6378173828125,88.57086181640625
224.7823944091797,87.78544235229492
224.9269561767578,-8.114608764648438
225.07150268554688,14.01617431640625
225.21604919433594,-316.47021484375
225.36058044433594,-6.63922119140625
225.50509643554688,-329.01092529296875
225.6496124267578,-187.3739013671875
225.7941131591797,-119.1373291015625
225.9385986328125,53.48272705078125
226.0830841064453,-172.25128173828125
226.22755432128906,-235.69287109375
226.3720245361328,236.11334228515625
226.5164794921875,-254.5040283203125
226.66091918945312,-12.540802001953125
226.8053436279297,-177.78399658203125
226.94976806640625,-3.319610595703125
227.0941925048828,-59.753173828125
227.23858642578125,-161.1858673095703
227.3829803466797,-47.58123779296875
227.52737426757812,-15.860382080078125
227.67173767089844,-106.5966796875
227.81610107421875,-12.909622192382812
227.96046447753906,-67.4989013671875
228.1048126220703,263.9656982421875
228.2491455078125,-83.359375
228.39346313476562,-167.45623779296875
228.53778076171875,-150.4893798828125
228.6820831298828,124.6539306640625
228.82638549804688,0.0
228.9706573486328,114.71121978759766
229.1149444580078,185.307373046875
229.2592010498047,31.71722412109375
229.40345764160156,421.703125
229.54769897460938,-237.168212890625
229.6919403076172,78.56427001953125
229.83616638183594,101.43276023864746
229.98037719726562,-120.24395751953125
230.1245880126953,-158.235107421875
230.26878356933594,24.89678955078125
230.4129638671875,67.6756591796875
